tss_index,chrom,gene_name,mean_coverage,std_coverage,in_blacklist,in_chrX,in_overlapping,in_high_variability,removed
13619,chr15,ABHD17C,1.9324370203862316,0.452102581495615,False,False,False,False,False
13620,chr15,CEMIP,2.124683692050834,0.5344178640121334,False,False,False,False,False
13621,chr15,MESD,1.6541969930780227,0.4026171304642894,False,False,False,False,False
13622,chr15,TLNRD1,1.7575058017501088,0.4505587189824111,False,False,False,False,False
13623,chr15,CFAP161,1.9416978872250406,0.5502495689438076,False,False,False,False,False
13624,chr15,IL16,2.0871188041653372,0.4725399705536825,False,False,False,False,False
13625,chr15,STARD5,1.8403589404366907,0.47976505783467355,False,False,False,False,False
13626,chr15,TMC3,2.2537130250798567,0.5602602141508531,False,False,False,False,False
13627,chr15,MEX3B,1.7575468247179613,0.4240924356488135,False,False,False,False,False
13628,chr15,EFL1,1.8676073232312012,0.4205347334439521,False,False,True,False,True
13629,chr15,SAXO2,1.8653964287087559,0.41716027668174976,False,False,True,False,True
13630,chr15,GOLGA6L10,0.5526090175223144,0.18897764724558158,True,False,False,False,True
13631,chr15,GOLGA6L9,0.49873204531993254,0.16377700223389033,True,False,False,False,True
13632,chr15,RPS17,1.7434066966863428,0.43609069294695735,True,False,False,False,True
13633,chr15,CPEB1,2.0847955248765637,0.49258340770168,False,False,False,False,False
13634,chr15,AP3B2,2.392264228100009,0.6287417901715628,False,False,False,False,False
13635,chr15,FSD2,1.8957901728695936,0.4639448795544201,False,False,True,False,True
13636,chr15,WHAMM,1.502268112377246,0.3911575543476608,False,False,True,False,True
13637,chr15,HOMER2,1.8181203818528122,0.45344195264586795,False,False,False,False,False
13638,chr15,RAMAC,1.6447073479639065,0.4315675757213254,False,False,False,False,False
13639,chr15,C15orf40,1.6029578946658132,0.37034068680216303,False,False,False,False,False
13640,chr15,BTBD1,1.7061554947208986,0.3762586385684193,False,False,False,False,False
13641,chr15,TM6SF1,1.5984542489878122,0.42308712726994013,False,False,False,False,False
13642,chr15,HDGFL3,2.205603974754778,0.5735444658024462,False,False,False,False,False
13643,chr15,BNC1,2.3263883747893344,0.599060972181751,False,False,False,False,False
13644,chr15,SH3GL3,1.6473022202003007,0.43368952183662796,False,False,False,False,False
13645,chr15,ADAMTSL3,2.2956713161164264,0.5756101747216956,False,False,False,False,False
13646,chr15,GOLGA6L4,0.024641764728152552,0.030316214132564766,False,False,False,False,False
13647,chr15,ZSCAN2,1.6537709266538618,0.4157327374753257,False,False,False,False,False
13648,chr15,WDR73,1.5740576024780188,0.40899265636660204,False,False,True,False,True
13649,chr15,NMB,1.5530118720149306,0.4062734118413238,False,False,True,False,True
13650,chr15,SEC11A,1.3177179746547971,0.3437651606571808,False,False,False,False,False
13651,chr15,ZNF592,1.373096092997344,0.33783957060970343,False,False,False,False,False
13652,chr15,ALPK3,2.020004594869726,0.4645546315157939,False,False,False,False,False
13653,chr15,SLC28A1,2.098330986865996,0.5283694508066431,False,False,False,False,False
13654,chr15,PDE8A,1.8507901003075005,0.4453087774976876,False,False,False,False,False
13655,chr15,AKAP13,1.898303021800799,0.49506326193351485,False,False,False,False,False
13656,chr15,KLHL25,1.9323362797369616,0.459207584646837,False,False,False,False,False
13657,chr15,AGBL1,2.2412531627591217,0.5442523095277959,False,False,False,False,False
13658,chr15,NTRK3,2.342223855461777,0.6045602357148493,False,False,False,False,False
13659,chr15,MRPL46,1.8792406150576468,0.4599552286362315,False,False,True,False,True
13660,chr15,MRPS11,1.8473541833778289,0.4501073763614759,False,False,True,False,True
13661,chr15,DET1,1.5636666779244301,0.40250978407944005,False,False,False,False,False
13662,chr15,AEN,1.7805084671521123,0.4331672087493022,False,False,False,False,False
13663,chr15,ISG20,1.5467902997956133,0.4090565315346001,False,False,False,False,False
13664,chr15,ACAN,2.328862284700252,0.5523937937655613,False,False,False,False,False
13665,chr15,HAPLN3,2.0398993550074356,0.4678927740596795,False,False,False,False,False
13666,chr15,MFGE8,1.9328847037357715,0.4442256654153369,False,False,False,False,False
13667,chr15,ABHD2,1.5224114640993451,0.3919540843648311,False,False,False,False,False
13668,chr15,RLBP1,2.1093012270586935,0.535432634014297,False,False,False,False,False
13669,chr15,FANCI,1.8528991174866631,0.45757936135071964,False,False,False,False,False
13670,chr15,POLGARF,1.7298230533124377,0.4300049846781104,False,False,True,False,True
13671,chr15,POLG,1.6953744459085445,0.4281525168329636,False,False,True,False,True
13672,chr15,RHCG,2.1286159667217364,0.5568801592740452,False,False,False,False,False
13673,chr15,TICRR,1.6925593448427474,0.44030850215758177,False,False,False,False,False
13674,chr15,KIF7,2.0904518600467075,0.519806589807301,False,False,False,False,False
13675,chr15,PLIN1,2.1324047162441553,0.4864177667968997,False,False,False,False,False
13676,chr15,PEX11A,1.9394372665171042,0.5093023452731796,False,False,True,False,True
13677,chr15,WDR93,1.9526951128798016,0.5113394060542623,False,False,True,False,True
13678,chr15,MESP1,1.7528853339868014,0.45033043834188174,False,False,False,False,False
13679,chr15,MESP2,1.7864440716612824,0.4654789047973353,False,False,False,False,False
13680,chr15,ANPEP,1.6034199503006572,0.4022001115179017,False,False,False,False,False
13681,chr15,AP3S2,1.537668811008435,0.38106067293183266,False,False,False,False,False
13682,chr15,ARPIN-AP3S2,1.7415094529066821,0.4514594715046115,False,False,True,False,True
13683,chr15,ARPIN,1.7441418181945942,0.4510368986383319,False,False,True,False,True
13684,chr15,ZNF710,1.6082306060242517,0.4097824127626397,False,False,False,False,False
13685,chr15,IDH2,1.565869802241916,0.36730385443680397,False,False,False,False,False
13686,chr15,SEMA4B,1.6925408820155379,0.38986729049253654,False,False,False,False,False
13687,chr15,CIB1,1.572454844226676,0.4079165615726019,False,False,True,False,True
13688,chr15,GDPGP1,1.5541161703770385,0.41023687559143707,False,False,True,False,True
13689,chr15,TTLL13,1.6627345493586017,0.4187819627687825,False,False,False,False,False
13690,chr15,NGRN,1.613407108745126,0.3712503353832335,False,False,False,False,False
13691,chr15,ZNF774,1.6888633055468463,0.3999276146494493,False,False,False,False,False
13692,chr15,IQGAP1,1.4140111894997365,0.3570859189514795,False,False,False,False,False
13693,chr15,CRTC3,1.5968876328110935,0.41637551880039025,False,False,False,False,False
13694,chr15,BLM,1.5513743579567703,0.32818639296345586,False,False,False,False,False
13695,chr15,FURIN,1.5211186745586252,0.3978120875257581,False,False,False,False,False
13696,chr15,FES,1.5556527069028918,0.3837585869051946,False,False,False,False,False
13697,chr15,MAN2A2,1.4595867544158816,0.38707962521117195,False,False,False,False,False
13698,chr15,HDDC3,1.2650171219237227,0.3188593634950827,False,False,True,False,True
13699,chr15,UNC45A,1.344110959442766,0.32519785700090525,False,False,True,False,True
13700,chr15,RCCD1,1.6195631548271887,0.4020678970265802,False,False,False,False,False
13701,chr15,PRC1,1.570392388123682,0.43524736037103273,False,False,False,False,False
13702,chr15,VPS33B,1.612488826032216,0.42242229182970015,False,False,False,False,False
13703,chr15,SV2B,2.326678815965739,0.532591532709236,False,False,False,False,False
13704,chr15,SLCO3A1,1.4308118823759377,0.32109116495284185,False,False,False,False,False
13705,chr15,ST8SIA2,2.189215023404771,0.5457208327773708,False,False,False,False,False
13706,chr15,FAM174B,2.201005713846412,0.5536507788920773,False,False,False,False,False
13707,chr15,CHD2,1.4549503730135798,0.35300370880631926,False,False,False,False,False
13708,chr15,RGMA,2.1943159745499834,0.5407841725578643,False,False,False,False,False
13709,chr15,MCTP2,1.7621343452241462,0.43033351827395616,False,False,False,False,False
13710,chr15,NR2F2,1.812224761696355,0.4277904392749539,False,False,False,False,False
13711,chr15,ARRDC4,1.874557346329628,0.49686100477330786,False,False,False,False,False
13712,chr15,IGF1R,1.6200151484348682,0.4683404166988747,False,False,False,False,False
13713,chr15,PGPEP1L,1.7983014139260034,0.5374042866708174,False,False,False,False,False
13714,chr15,SYNM,1.9552378254114453,0.47782829611306366,False,False,False,False,False
13715,chr15,TTC23,1.807347603361252,0.46246436544159963,False,False,True,False,True
13716,chr15,LRRC28,1.7907574271355717,0.4670853042996655,False,False,True,False,True
13717,chr15,MEF2A,1.7692666751703348,0.47227556279799854,False,False,False,False,False
13718,chr15,LYSMD4,1.9415079712620114,0.46809427853938906,False,False,False,False,False
13719,chr15,ADAMTS17,2.002034991915109,0.5099904597041643,False,False,False,False,False
13720,chr15,CERS3,2.1086699654184686,0.5663355936108195,False,False,False,False,False
13721,chr15,LINS1,1.737388451696788,0.45152856005240405,False,False,True,False,True
13722,chr15,ASB7,1.7519315777692426,0.44931529275341126,False,False,True,False,True
13723,chr15,ALDH1A3,2.1895887624600605,0.5474442808295336,False,False,False,False,False
13724,chr15,LRRK1,1.8018907959686497,0.4867215341756999,False,False,False,False,False
13725,chr15,CHSY1,1.5075575911704882,0.3397228622919652,False,False,False,False,False
13726,chr15,SELENOS,1.6578458916523147,0.3734567120354738,False,False,False,False,False
13727,chr15,SNRPA1,1.4862551687961711,0.3613008407963506,False,False,False,False,False
13728,chr15,PCSK6,1.7806229810574883,0.42146544800456615,False,False,False,False,False
13729,chr15,TM2D3,1.6365403482934417,0.41316639382549264,False,False,False,False,False
13730,chr15,TARS3,1.8025036656465159,0.446875396113166,False,False,False,False,False
13731,chr15,OR4F6,2.2556197497181465,0.530726243573334,False,False,False,False,False
13732,chr15,OR4F15,2.239819197836615,0.5041076758857367,False,False,False,False,False
13733,chr15,OR4F4,0.6027022999369632,0.32786119723384505,True,False,False,False,True
13734,chr16,POLR3K,1.6513845969790835,0.3913911235186363,False,False,True,False,True
13735,chr16,SNRNP25,1.6388410905975899,0.3862656250495536,False,False,True,False,True
13736,chr16,RHBDF1,2.0571732365078854,0.5599799664642159,False,False,False,False,False
13737,chr16,MPG,1.8364323829938147,0.4876464365539147,False,False,False,False,False
13738,chr16,NPRL3,1.4682733391798437,0.375015593403971,True,False,False,False,True
13739,chr16,HBZ,1.501987735442026,0.3993798769127517,True,False,False,False,True
13740,chr16,HBM,1.5696252341921293,0.4032176600812308,True,False,False,False,True
13741,chr16,HBA2,1.4865556588739508,0.3850075488814468,True,False,True,False,True
13742,chr16,HBA1,1.328321130204011,0.32696571247168743,True,False,True,False,True
13743,chr16,HBQ1,1.4947171203657938,0.3596997004097654,True,False,True,False,True
13744,chr16,LUC7L,1.4142783720917396,0.38059107016706556,False,False,False,False,False
13745,chr16,FAM234A,1.0961983310767767,0.27807054950639487,False,False,False,False,False
13746,chr16,RGS11,1.7698344246276967,0.43813283122327834,False,False,True,False,True
13747,chr16,ARHGDIG,1.7356087602705355,0.4353822926170216,False,False,True,False,True
13748,chr16,PDIA2,1.7259530803193184,0.44121000788656317,False,False,True,False,True
13749,chr16,AXIN1,1.5532740897831816,0.3726452962255662,False,False,False,False,False
13750,chr16,MRPL28,1.7836860931237917,0.43828250589369333,False,False,False,False,False
13751,chr16,PGAP6,1.331541813973905,0.33708147333543914,False,False,False,False,False
13752,chr16,NME4,1.3138868860429802,0.3304888699466259,False,False,True,False,True
13753,chr16,DECR2,1.4217097079391177,0.34474459582371153,False,False,True,False,True
13754,chr16,RAB11FIP3,1.582546217941956,0.37968024728144184,False,False,False,False,False
13755,chr16,CAPN15,1.6159217102687038,0.3882338958090166,False,False,False,False,False
13756,chr16,PRR35,2.1620818982216687,0.5279278652803855,False,False,False,False,False
13757,chr16,NHLRC4,1.781771571143695,0.43517502848752837,False,False,True,False,True
13758,chr16,PIGQ,1.7906262848181844,0.47386840497525173,False,False,True,False,True
13759,chr16,RAB40C,1.4527708643248165,0.3717549678938685,False,False,False,False,False
13760,chr16,WFIKKN1,1.8984503526075107,0.4319974746208491,False,False,False,False,False
13761,chr16,METTL26,1.4615611026587256,0.36019040409779274,False,False,False,False,False
13762,chr16,MCRIP2,1.3817672598944477,0.35287474438564714,False,False,False,False,False
13763,chr16,WDR90,1.69459652433222,0.4171674861861086,False,False,False,False,False
13764,chr16,RHOT2,1.6400593343519758,0.41310497048780387,False,False,False,False,False
13765,chr16,RHBDL1,1.61711538128046,0.39342574784379547,False,False,True,False,True
13766,chr16,STUB1,1.2384492682791157,0.3119183550290185,False,False,True,False,True
13767,chr16,JMJD8,1.212458127704827,0.31251555293690886,False,False,True,False,True
13768,chr16,WDR24,1.5412787748407433,0.3728555061113592,False,False,False,False,False
13769,chr16,FBXL16,2.0939350159175483,0.5746994406886217,False,False,False,False,False
13770,chr16,METRN,1.6140001644221205,0.3945721863146386,False,False,False,False,False
13771,chr16,ANTKMT,1.763132904315631,0.44156963994517623,False,False,False,False,False
13772,chr16,CCDC78,1.831074927703272,0.47145469374828414,False,False,True,False,True
13773,chr16,HAGHL,1.836654293658905,0.4795052959372387,False,False,True,False,True
13774,chr16,CIAO3,1.57637419146974,0.3814556775022068,False,False,False,False,False
13775,chr16,MSLN,1.985116273308784,0.5035802564500269,False,False,False,False,False
13776,chr16,MSLNL,2.0431436700480785,0.49071016609519996,False,False,False,False,False
13777,chr16,RPUSD1,1.87408408830526,0.47526173833833435,False,False,True,False,True
13778,chr16,CHTF18,1.8510743518383825,0.46830554760579385,False,False,True,False,True
13779,chr16,GNG13,1.9263071406876093,0.4911394868178578,False,False,False,False,False
13780,chr16,LMF1,1.8294936875143994,0.4543817515271724,False,False,False,False,False
13781,chr16,SOX8,2.187075641226612,0.5091097861926774,False,False,False,False,False
13782,chr16,SSTR5,2.096884178086973,0.5281261498262442,False,False,False,False,False
13783,chr16,C1QTNF8,2.202612179414519,0.5146488118544795,False,False,False,False,False
13784,chr16,CACNA1H,1.9544078168697907,0.4757119505667612,True,False,False,False,True
13785,chr16,TPSG1,1.9539797523657843,0.4569060699190917,True,False,True,False,True
13786,chr16,TPSB2,0.9333373726759041,0.21607559609023785,True,False,True,False,True
13787,chr16,TPSAB1,0.9675229678916426,0.25346336212616044,True,False,False,False,True
13788,chr16,TPSD1,1.3927330039733377,0.3960714440202349,True,False,False,False,True
13789,chr16,UBE2I,1.4554996939454459,0.38733741300288305,True,False,False,False,True
13790,chr16,BAIAP3,1.7206003153991971,0.4284679601115595,False,False,False,False,False
13791,chr16,TSR3,1.645381042290229,0.4132619676658314,False,False,True,False,True
13792,chr16,GNPTG,1.645155649164893,0.4135663051271339,False,False,True,False,True
13793,chr16,UNKL,1.2042793092848378,0.3561843890531712,False,False,False,False,False
